Item,Count
1397,15
1391,15
1376,15
1345,15
1338,15
1430,15
1420,15
1372,15
1399,15
1380,15
1323,15
1392,15
1364,15
1411,15
1431,15
1419,15
1334,15
1342,15
1353,15
1337,15
1361,15
1398,15
1413,15
1332,15
1347,15
1407,15
1414,15
1412,15
1378,15
1343,15
1335,15
1365,15
1421,15
1336,15
1377,15
1384,15
1395,15
1389,15
1401,15
1358,15
1387,15
1346,15
1359,15
1352,15
1363,15
1324,15
1331,15
1350,15
1408,15
1381,15
1330,15
1341,15
1402,15
1390,15
1396,15
1375,15
1432,15
1374,15
1362,15
1418,15
1351,15
1355,15
1327,15
1348,15
1386,15
1427,15
1406,15
1415,15
1366,15
1354,15
1370,15
1400,15
1344,15
1369,15
1426,15
1356,15
1428,15
1383,15
1371,15
1410,15
1409,15
1416,15
1333,15
1379,15
1328,15
1340,15
1325,15
1357,15
1393,15
1425,15
1373,15
1422,15
1429,15
1368,15
1385,15
1404,15
1459,14
1480,14
1507,14
1472,14
1530,14
1482,14
1496,14
1477,14
1470,14
1516,14
1500,14
1458,14
1475,14
1478,14
1484,14
1454,14
1460,14
1456,14
1524,14
1494,14
1476,14
1529,14
1433,14
1450,14
1453,14
1535,14
1526,14
1503,14
1439,14
1519,14
1506,14
1445,14
1467,14
1504,14
1488,14
1497,14
1462,14
1514,14
1490,14
1523,14
1486,14
1495,14
1474,14
1465,14
1468,14
1437,14
1481,14
1528,14
1520,14
1522,14
1469,14
1489,14
1501,14
1527,14
1513,14
1498,14
1479,14
1511,14
1438,14
1455,14
1441,14
1446,14
1464,14
1493,14
1463,14
1518,14
1452,14
1436,14
1509,14
1485,14
1512,14
1502,14
1510,14
1534,14
1533,14
1508,14
1466,14
1505,14
1473,14
1443,14
1492,14
1517,14
1442,14
1440,14
1515,14
1487,14
1435,14
1461,14
1451,14
1483,14
1457,14
1449,14
1444,14
1447,14
1521,14
1532,14
1448,14
1471,14
1434,14
1525,14
1491,14
1499,14
1531,14
1607,13
1603,13
1636,13
1557,13
1605,13
1544,13
1565,13
1587,13
1543,13
1638,13
1627,13
1643,13
1631,13
1536,13
1577,13
1593,13
1594,13
1600,13
1635,13
1560,13
1640,13
1537,13
1538,13
1630,13
1589,13
1580,13
1592,13
1550,13
1561,13
1626,13
1551,13
1606,13
1570,13
1597,13
1637,13
1590,13
1588,13
1558,13
1576,13
1575,13
1564,13
1584,13
1555,13
1620,13
1569,13
1622,13
1562,13
1553,13
1609,13
1617,13
1581,13
1615,13
1614,13
1541,13
1642,13
1599,13
1573,13
1608,13
1610,13
1596,13
1539,13
1624,13
1540,13
1582,13
1586,13
1639,13
1548,13
1619,13
1591,13
1566,13
1613,13
1611,13
1542,13
1572,13
1559,13
1549,13
1595,13
1552,13
1602,13
1618,13
1567,13
1625,13
1628,13
1563,13
1568,13
1629,13
1547,13
1604,13
1571,13
1583,13
1623,13
1612,13
1633,13
1632,13
1574,13
1579,13
1546,13
1641,13
1585,13
1545,13
1556,13
1601,13
1578,13
1616,13
1554,13
1598,13
1621,13
1634,13
1722,12
1740,12
1685,12
1676,12
1790,12
1781,12
1785,12
1779,12
1701,12
1746,12
1684,12
1745,12
1662,12
1708,12
1688,12
1751,12
1671,12
1711,12
1650,12
1723,12
1762,12
1736,12
1721,12
1698,12
1694,12
1710,12
1682,12
1731,12
1783,12
1742,12
1692,12
1784,12
1670,12
1759,12
1648,12
1764,12
1675,12
1753,12
1726,12
1664,12
1737,12
1665,12
1768,12
1793,12
1730,12
1656,12
1775,12
1689,12
1720,12
1681,12
1774,12
1769,12
1761,12
1786,12
1739,12
1695,12
1712,12
1733,12
1651,12
1773,12
1767,12
1750,12
1760,12
1647,12
1727,12
1705,12
1729,12
1738,12
1674,12
1679,12
1699,12
1646,12
1755,12
1702,12
1683,12
1661,12
1743,12
1652,12
1757,12
1747,12
1752,12
1765,12
1717,12
1680,12
1788,12
1673,12
1693,12
1687,12
1756,12
1763,12
1778,12
1715,12
1704,12
1724,12
1697,12
1754,12
1663,12
1777,12
1703,12
1659,12
1749,12
1728,12
1658,12
1655,12
1735,12
1714,12
1734,12
1718,12
1653,12
1787,12
1771,12
1716,12
1706,12
1744,12
1741,12
1696,12
1654,12
1691,12
1772,12
1666,12
1644,12
1678,12
1758,12
1732,12
1700,12
1748,12
1686,12
1791,12
1776,12
1649,12
1668,12
1707,12
1690,12
1713,12
1672,12
1725,12
1660,12
1780,12
1719,12
1669,12
1667,12
1782,12
1789,12
1709,12
1677,12
1657,12
1792,12
1766,12
1770,12
1645,12
1848,11
1822,11
1844,11
1847,11
1962,11
1934,11
1815,11
1910,11
1864,11
1916,11
1886,11
1818,11
1838,11
1959,11
1953,11
1949,11
1944,11
1810,11
1857,11
1922,11
1921,11
1826,11
1900,11
1917,11
1845,11
1824,11
1859,11
1920,11
1919,11
1954,11
1797,11
1939,11
1862,11
1846,11
1807,11
1932,11
1878,11
1874,11
1820,11
1882,11
1861,11
1843,11
1930,11
1825,11
1869,11
1952,11
1933,11
1798,11
1813,11
1830,11
1840,11
1876,11
1819,11
1897,11
1870,11
1816,11
1863,11
1902,11
1868,11
1796,11
1898,11
1889,11
1812,11
1858,11
1795,11
1836,11
1849,11
1911,11
1834,11
1837,11
1808,11
1851,11
1913,11
1927,11
1872,11
1963,11
1938,11
1866,11
1802,11
1881,11
1924,11
1899,11
1937,11
1961,11
1894,11
1925,11
1853,11
1867,11
1948,11
1835,11
1923,11
1908,11
1875,11
1871,11
1943,11
1912,11
1945,11
1794,11
1901,11
1915,11
1929,11
1956,11
1806,11
1896,11
1957,11
1821,11
1800,11
1893,11
1865,11
1801,11
1941,11
1936,11
1955,11
1926,11
1931,11
1892,11
1883,11
1854,11
1855,11
1879,11
1903,11
1958,11
1887,11
1947,11
1828,11
1814,11
1884,11
1891,11
1841,11
1946,11
1907,11
1817,11
1829,11
1832,11
1918,11
1850,11
1804,11
1888,11
1890,11
1960,11
1906,11
1940,11
1852,11
1877,11
1880,11
1909,11
1809,11
1803,11
1904,11
1873,11
1827,11
1839,11
1905,11
1842,11
1895,11
1928,11
1860,11
1950,11
1823,11
1951,11
1914,11
1833,11
1935,11
1942,11
1799,11
1885,11
1856,11
1805,11
1811,11
1831,11
2013,10
2113,10
2135,10
2047,10
2027,10
1983,10
2056,10
1981,10
2028,10
1967,10
2059,10
2085,10
1980,10
2152,10
2017,10
2086,10
2120,10
2125,10
2016,10
2087,10
2011,10
2083,10
2045,10
2044,10
2036,10
2144,10
1989,10
2082,10
2074,10
2002,10
1987,10
2138,10
2064,10
2042,10
2097,10
2022,10
2091,10
2103,10
2140,10
2055,10
1992,10
2106,10
2077,10
2084,10
1986,10
1991,10
2030,10
2054,10
2126,10
2033,10
1970,10
1977,10
2029,10
2145,10
1994,10
2102,10
2020,10
2078,10
1999,10
2032,10
2052,10
2141,10
2070,10
2000,10
1966,10
2080,10
2100,10
1982,10
2009,10
1972,10
2006,10
2065,10
2122,10
2067,10
2053,10
2057,10
2132,10
2038,10
2050,10
2073,10
2024,10
2062,10
2149,10
2012,10
2043,10
2031,10
2107,10
2118,10
2004,10
2001,10
1975,10
2035,10
2008,10
1974,10
1979,10
2142,10
2123,10
2129,10
2068,10
2041,10
1990,10
2049,10
1996,10
2081,10
2109,10
2128,10
2110,10
2079,10
2071,10
2117,10
2069,10
2088,10
2018,10
2066,10
2051,10
2092,10
2111,10
2151,10
2105,10
2099,10
2139,10
1968,10
1985,10
2108,10
2147,10
2046,10
2026,10
2114,10
2146,10
2061,10
2121,10
2075,10
2134,10
2025,10
2096,10
2063,10
2127,10
1976,10
2124,10
2116,10
2076,10
2010,10
1988,10
2101,10
2015,10
2095,10
2090,10
1997,10
2014,10
2143,10
2104,10
1993,10
2023,10
2007,10
1969,10
1965,10
2133,10
2021,10
1995,10
2040,10
1984,10
2150,10
2037,10
2115,10
1971,10
2072,10
2048,10
1964,10
2034,10
2094,10
2137,10
2005,10
2131,10
2003,10
2098,10
2136,10
1973,10
2089,10
2058,10
2019,10
2153,10
2148,10
2130,10
2112,10
2119,10
2093,10
1978,10
2039,10
1998,10
2060,10
2372,9
2215,9
2308,9
2251,9
2365,9
2170,9
2385,9
2214,9
2368,9
2328,9
2295,9
2316,9
2296,9
2318,9
2260,9
2201,9
2252,9
2199,9
2235,9
2278,9
2315,9
2342,9
2339,9
2299,9
2277,9
2403,9
2336,9
2381,9
2179,9
2329,9
2283,9
2206,9
2301,9
2196,9
2312,9
2205,9
2228,9
2293,9
2169,9
2378,9
2331,9
2187,9
2349,9
2394,9
2406,9
2221,9
2184,9
2361,9
2159,9
2176,9
2203,9
2165,9
2245,9
2269,9
2374,9
2181,9
2401,9
2358,9
2384,9
2213,9
2168,9
2286,9
2402,9
2363,9
2227,9
2292,9
2367,9
2305,9
2321,9
2157,9
2330,9
2290,9
2236,9
2380,9
2340,9
2291,9
2177,9
2288,9
2388,9
2400,9
2273,9
2275,9
2178,9
2210,9
2193,9
2186,9
2202,9
2234,9
2246,9
2259,9
2229,9
2405,9
2377,9
2327,9
2154,9
2390,9
2264,9
2348,9
2222,9
2254,9
2322,9
2294,9
2262,9
2192,9
2355,9
2350,9
2212,9
2191,9
2395,9
2197,9
2194,9
2244,9
2158,9
2257,9
2392,9
2383,9
2270,9
2248,9
2289,9
2204,9
2309,9
2396,9
2362,9
2298,9
2386,9
2266,9
2189,9
2404,9
2220,9
2239,9
2190,9
2370,9
2347,9
2280,9
2167,9
2200,9
2183,9
2224,9
2391,9
2209,9
2366,9
2171,9
2166,9
2313,9
2218,9
2173,9
2306,9
2230,9
2353,9
2256,9
2359,9
2232,9
2195,9
2338,9
2282,9
2311,9
2333,9
2242,9
2223,9
2351,9
2263,9
2345,9
2371,9
2155,9
2237,9
2332,9
2261,9
2335,9
2271,9
2156,9
2324,9
2360,9
2161,9
2160,9
2279,9
2231,9
2352,9
2267,9
2320,9
2285,9
2226,9
2397,9
2238,9
2241,9
2268,9
2344,9
2207,9
2354,9
2317,9
2326,9
2217,9
2258,9
2373,9
2341,9
2233,9
2185,9
2249,9
2314,9
2357,9
2334,9
2265,9
2364,9
2172,9
2247,9
2319,9
2343,9
2198,9
2376,9
2387,9
2302,9
2225,9
2369,9
2162,9
2174,9
2303,9
2407,9
2304,9
2281,9
2379,9
2393,9
2389,9
2310,9
2243,9
2182,9
2272,9
2219,9
2284,9
2216,9
2287,9
2398,9
2253,9
2240,9
2382,9
2307,9
2163,9
2274,9
2297,9
2180,9
2323,9
2300,9
2325,9
2276,9
2356,9
2255,9
2346,9
2188,9
2375,9
2164,9
2250,9
2408,9
2337,9
2175,9
2208,9
2211,9
2399,9
2664,8
2481,8
2667,8
2582,8
2687,8
2689,8
2604,8
2544,8
2435,8
2448,8
2469,8
2592,8
2636,8
2571,8
2462,8
2654,8
2623,8
2457,8
2564,8
2606,8
2449,8
2430,8
2531,8
2480,8
2663,8
2595,8
2653,8
2691,8
2594,8
2438,8
2427,8
2589,8
2548,8
2525,8
2679,8
2683,8
2557,8
2550,8
2452,8
2418,8
2579,8
2416,8
2425,8
2454,8
2513,8
2458,8
2504,8
2424,8
2657,8
2561,8
2641,8
2442,8
2643,8
2431,8
2658,8
2627,8
2478,8
2476,8
2538,8
2652,8
2490,8
2426,8
2483,8
2547,8
2702,8
2597,8
2473,8
2539,8
2491,8
2601,8
2447,8
2468,8
2455,8
2555,8
2552,8
2581,8
2415,8
2499,8
2615,8
2613,8
2528,8
2453,8
2707,8
2494,8
2521,8
2632,8
2617,8
2635,8
2634,8
2709,8
2441,8
2567,8
2618,8
2631,8
2485,8
2649,8
2484,8
2512,8
2429,8
2497,8
2574,8
2475,8
2646,8
2529,8
2572,8
2673,8
2440,8
2629,8
2543,8
2614,8
2460,8
2621,8
2506,8
2639,8
2711,8
2537,8
2437,8
2666,8
2575,8
2439,8
2608,8
2536,8
2530,8
2660,8
2596,8
2600,8
2620,8
2710,8
2498,8
2662,8
2520,8
2612,8
2503,8
2446,8
2540,8
2443,8
2534,8
2516,8
2694,8
2526,8
2466,8
2477,8
2688,8
2670,8
2695,8
2588,8
2420,8
2698,8
2517,8
2569,8
2532,8
2668,8
2495,8
2599,8
2535,8
2502,8
2505,8
2423,8
2553,8
2655,8
2554,8
2510,8
2644,8
2714,8
2603,8
2492,8
2672,8
2602,8
2669,8
2421,8
2509,8
2501,8
2585,8
2422,8
2713,8
2570,8
2496,8
2533,8
2573,8
2674,8
2685,8
2648,8
2681,8
2562,8
2708,8
2656,8
2717,8
2467,8
2556,8
2638,8
2682,8
2700,8
2701,8
2459,8
2474,8
2486,8
2637,8
2659,8
2549,8
2593,8
2715,8
2541,8
2428,8
2560,8
2409,8
2487,8
2551,8
2607,8
2647,8
2583,8
2696,8
2693,8
2410,8
2456,8
2445,8
2712,8
2417,8
2676,8
2678,8
2518,8
2577,8
2568,8
2675,8
2704,8
2559,8
2650,8
2411,8
2488,8
2619,8
2519,8
2470,8
2432,8
2451,8
2414,8
2471,8
2628,8
2591,8
2651,8
2611,8
2586,8
2563,8
2464,8
2587,8
2590,8
2677,8
2542,8
2716,8
2450,8
2680,8
2705,8
2507,8
2626,8
2625,8
2616,8
2545,8
2566,8
2412,8
2642,8
2419,8
2609,8
2605,8
2690,8
2706,8
2508,8
2465,8
2461,8
2413,8
2692,8
2610,8
2558,8
2622,8
2524,8
2515,8
2665,8
2522,8
2444,8
2580,8
2523,8
2527,8
2479,8
2578,8
2434,8
2576,8
2624,8
2640,8
2645,8
2598,8
2684,8
2703,8
2472,8
2697,8
2433,8
2511,8
2493,8
2584,8
2686,8
2546,8
2500,8
2489,8
2436,8
2514,8
2482,8
2661,8
2699,8
2671,8
2565,8
2630,8
2633,8
2463,8
2859,7
3013,7
2886,7
2761,7
2742,7
2982,7
2949,7
2840,7
2874,7
2871,7
2829,7
3018,7
2747,7
2839,7
2726,7
2865,7
2782,7
2891,7
3054,7
3030,7
2805,7
2863,7
2976,7
3051,7
2964,7
2802,7
3057,7
2826,7
3063,7
2851,7
2967,7
2810,7
2919,7
3014,7
2807,7
2928,7
2901,7
2956,7
2720,7
3058,7
2731,7
2819,7
2733,7
2847,7
3006,7
2741,7
2854,7
2791,7
2844,7
2786,7
2769,7
3005,7
2828,7
3045,7
2981,7
2991,7
3041,7
2757,7
2963,7
2811,7
2825,7
2798,7
2986,7
3001,7
2774,7
2995,7
3007,7
2975,7
2989,7
2803,7
2942,7
3050,7
2955,7
2746,7
2881,7
2924,7
2966,7
3048,7
2823,7
2939,7
2937,7
2718,7
2952,7
2768,7
2945,7
2842,7
3026,7
2801,7
2950,7
2777,7
2932,7
2824,7
3003,7
2779,7
3024,7
2835,7
2898,7
2740,7
2739,7
3043,7
2946,7
3053,7
3052,7
2848,7
3046,7
2771,7
2961,7
2759,7
2818,7
2745,7
2770,7
2882,7
2877,7
2936,7
3037,7
2884,7
2772,7
2892,7
3009,7
2916,7
2814,7
2896,7
3016,7
2930,7
2944,7
2728,7
2753,7
3059,7
3031,7
2997,7
3028,7
2780,7
2837,7
3017,7
2962,7
2795,7
3022,7
2908,7
2902,7
3038,7
2734,7
2875,7
2913,7
2788,7
3064,7
2899,7
2994,7
3047,7
2857,7
2923,7
2799,7
2749,7
2719,7
3032,7
2858,7
2729,7
2846,7
2883,7
3034,7
3027,7
3015,7
2917,7
2832,7
2727,7
2980,7
3008,7
2890,7
2988,7
2889,7
2990,7
2893,7
3062,7
3049,7
2965,7
2953,7
2816,7
2725,7
2813,7
2789,7
2870,7
2765,7
2763,7
2912,7
3021,7
2850,7
2900,7
2885,7
3004,7
2943,7
2787,7
2783,7
2969,7
2784,7
2721,7
2752,7
2914,7
2852,7
2834,7
2748,7
3025,7
2843,7
3056,7
2907,7
3035,7
2778,7
2918,7
2880,7
2849,7
2724,7
3000,7
3036,7
2785,7
2812,7
2867,7
2959,7
2853,7
2897,7
2993,7
2755,7
2878,7
2872,7
2735,7
2855,7
2794,7
2951,7
2922,7
2864,7
3002,7
2958,7
2758,7
2954,7
2948,7
2978,7
2933,7
2934,7
2766,7
2903,7
2971,7
2960,7
2838,7
3010,7
2738,7
2879,7
2926,7
2927,7
2751,7
2931,7
2776,7
2797,7
2909,7
3040,7
2910,7
3023,7
2781,7
2888,7
3042,7
2905,7
2904,7
3061,7
2979,7
2830,7
3033,7
2984,7
2941,7
2925,7
2911,7
2796,7
2845,7
2862,7
2775,7
2836,7
2915,7
2906,7
2983,7
2935,7
